People - Person → Handle,People - Person → Location,Title,Description,Image URL,Flash Image Collections → Title,Flash Image Quotes → X Small Total Amount Cents,Flash Image Quotes → X Large Total Amount Cents
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEalcqJmq/flash.6acebdfd.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEamN6vzM/flash.9f451b65.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEan75x3o/flash.65edf502.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEao6yVPs/flash.3b599f68.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEapR0a0W/flash.eae9f502.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEaqUIJvM/flash.83824674.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEarCrLLU/flash.6f70ab45.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEarypYKO/flash.4cb12fea.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEat7nGqW/flash.fd89df9a.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEaUvupXc/flash.e6d81196.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEavHCjyq/flash.a94d30a3.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEaVyuyKO/flash.c9269ea2.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEaw4JLU0/flash.3282635d.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEaWicOGm/flash.836f822e.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEax8AHey/flash.ec070eb2.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEaxuhgu0/flash.fe7b02ed.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEaY6cqgK/flash.47aed99d.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEaz9LO1Q/flash.983cc4f0.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEazsTbhg/flash.617c7af8.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEaZVU6U4/flash.120281b5.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEb16GVQu/flash.5ebf2d41.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEb1un6aO/flash.3311df88.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEb2fuWB6/flash.60473125.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEb3SRvQ8/flash.f0e04b3b.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEb4WIrb6/flash.0da5b6c3.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEb5SD28G/flash.1b1b21fb.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEb6hPvVo/flash.7e0c9e22.webp,Flash Favorites,"4,000","25,000"
tattoos.by.cowboy,Leesburg,My Flash.,"Traditional, mostly bold, some fine line.",s3://venue-ink-prd-app/static/people/per-8qgDIo0anEu/flash_images/fli-8qgEb858mnI/flash.5b23d9ea.webp,Flash Favorites,"4,000","25,000"
tattoosbyjordan_,"South Jordan, Ut",Spooky flash,$80-$250 flash | Please specify which one you want in the appointment comments | Each flash is listed on what appointment to book,s3://venue-ink-prd-app/static/people/per-8lmdp1Kod6W/flash_images/fli-8nIeROraVZQ/flash.8c7b49dc.webp,Regular Flash,"8,000","80,000"
tattoosbymakenzie,,Edgy cherries- 3 different styles,"See photo for prices on each style, these prices are for up to palm size.",s3://venue-ink-prd-app/static/people/per-8kn9cldE67M/flash_images/fli-8kwcaylE4C8/flash.789e8e3e.webp,My flash✨,"7,500","35,000"
tattoosbymakenzie,,Neon neo-trad peonies(top right claimed),"Top right design claimed! Will be around palm size, placement only available for arms and legs at this price! Will only do each design once!",s3://venue-ink-prd-app/static/people/per-8kn9cldE67M/flash_images/fli-8mRF11tyc0u/flash.009712c2.webp,Flash I’d really love to add to my portfolio!,"7,500","35,000"
tattoosbymakenzie,,$31 & $131 Halloween Flash,"$31 flash only available on Friday, 3x3 max, additional $9 Deposit to book.  $131 Flash Available on Fridays & Saturdays, palm size max. ",s3://venue-ink-prd-app/static/people/per-8kn9cldE67M/flash_images/fli-8nGjOUYF6Mi/flash.cec5dd04.webp,$31 and $131 Halloween Flash👻🎃,"3,100","35,000"
tattoosbymakenzie,,$31 & $131 Halloween Flash,"$31 flash only available on Friday, 3x3 max, additional $9 Deposit to book.  $131 Flash Available on Fridays & Saturdays, palm size max. ",s3://venue-ink-prd-app/static/people/per-8kn9cldE67M/flash_images/fli-8nGjOVAYwvQ/flash.54812ce7.webp,$31 and $131 Halloween Flash👻🎃,"3,100","35,000"
tattoos_by_marybuell,"Prineville, OR",Pool Eddy,From “National Lampoons Christmas Vacation”,s3://venue-ink-prd-app/static/people/per-8p66sFpwINc/flash_images/fli-8p6FircL6Ho/flash.b5101323.webp,2025 Christmas,"7,500","20,000"
tattoos_by_marybuell,"Prineville, OR",Pool Dream,From Nation Lampoons Christmas Vacation,s3://venue-ink-prd-app/static/people/per-8p66sFpwINc/flash_images/fli-8p6FSge902C/flash.4db65674.webp,2025 Christmas,"7,500","20,000"
tattoos_by_marybuell,"Prineville, OR",Traditional Ornaments,"Please specify 1, 2, or 3",s3://venue-ink-prd-app/static/people/per-8p66sFpwINc/flash_images/fli-8p6FvGDG6aW/flash.34553fd5.webp,2025 Christmas,"7,500","20,000"
tattoos_by_marybuell,"Prineville, OR",‘‘Tis the Season,"Please specify 1, 2, 3, or 4",s3://venue-ink-prd-app/static/people/per-8p66sFpwINc/flash_images/fli-8p6GZWeVAy8/flash.5884a81a.webp,2025 Christmas,"7,500","20,000"
tattoos_by_marybuell,"Prineville, OR",BlackBEARy,"This piece is created in my own illustrative blackwork style, inspired by the rugged nature of the Pacific Northwest. ",s3://venue-ink-prd-app/static/people/per-8p66sFpwINc/flash_images/fli-8p6H7JLwjGC/flash.a40f2445.webp,Want To Do,"7,500","150,000"
tattoosbynicci,"North Salt Lake, UT",Linework Spell Jar ,"4""-6"" size",s3://venue-ink-prd-app/static/people/per-8dkCFtLrcn2/flash_images/fli-8l59pBOT4AC/flash.52366552.webp,✨ Build Your Own Spell Jar ✨,"10,000","45,000"
tattoosbynicci,"North Salt Lake, UT",Shaded Spell Jar ,"4""-6"" size ",s3://venue-ink-prd-app/static/people/per-8dkCFtLrcn2/flash_images/fli-8l59pDL6aRc/flash.2b0b52bb.webp,✨ Build Your Own Spell Jar ✨,"10,000","45,000"
tattoosbynicci,"North Salt Lake, UT",Full Color Spell Jar ,"4""-6"" size ",s3://venue-ink-prd-app/static/people/per-8dkCFtLrcn2/flash_images/fli-8l59pFWmqcS/flash.566141bb.webp,✨ Build Your Own Spell Jar ✨,"10,000","45,000"
tattoosbyping,"Hickory, NC",Cicada,Starlight,s3://venue-ink-prd-app/static/people/per-8cgsgonZxWS/flash_images/fli-8pbhbDKRoi8/flash.05b66e54.webp,Cicada,"20,000","120,000"
tattoosbyping,"Hickory, NC",Cicada,Emerging,s3://venue-ink-prd-app/static/people/per-8cgsgonZxWS/flash_images/fli-8pbhkoVJ2ae/flash.47116815.webp,Cicada,"20,000","120,000"
tattoosbyping,"Hickory, NC",Cicada,Double,s3://venue-ink-prd-app/static/people/per-8cgsgonZxWS/flash_images/fli-8pbhvtThP9M/flash.74a61f2f.webp,Cicada,"20,000","120,000"
tattoosbyping,"Hickory, NC",Cicada,Emerging moon,s3://venue-ink-prd-app/static/people/per-8cgsgonZxWS/flash_images/fli-8pbi00XQOUS/flash.7d750b0c.webp,Cicada,"20,000","120,000"
tattooswithlauren,"Enid, OK",Hanging skull,Available in full color or black and grey. No price change for color. ,s3://venue-ink-prd-app/static/people/per-8o4NM9lxiHw/flash_images/fli-8oN271J5ZBY/flash.3b1e91b7.webp,Large pieces,"10,000","80,000"
tattooswithlauren,"Enid, OK",Pin-up Witch,Full color piece ,s3://venue-ink-prd-app/static/people/per-8o4NM9lxiHw/flash_images/fli-8oN2m2kvp1U/flash.3421a12c.webp,Medium pieces,"10,000","80,000"
tattooswithlauren,"Enid, OK",Crying Eyes,Available in black and grey or black and grey with some color. No price change for color.,s3://venue-ink-prd-app/static/people/per-8o4NM9lxiHw/flash_images/fli-8oN2qT0Z1e4/flash.97493d36.webp,Medium pieces,"10,000","80,000"
tattooswithlauren,"Enid, OK",Spooky flash page,All pieces include full color. ,s3://venue-ink-prd-app/static/people/per-8o4NM9lxiHw/flash_images/fli-8oX3c40JSyW/flash.1d2de4c6.webp,Flash pages,"10,000","80,000"
tattsbybb,"Salt Lake City, Utah",T O N A L L I ,"Please read description in picture, thank you!",s3://venue-ink-prd-app/static/people/per-8gTooEVkIpU/flash_images/flash.6276a105.jpg,Aztec Inspired Flash.,"8,000","25,000"
tattsbybb,"Salt Lake City, Utah",LABOR DAY FLASH EVENT ,Please specify what piece you’d like ,s3://venue-ink-prd-app/static/people/per-8gTooEVkIpU/flash_images/fli-8m7hLccGNiS/flash.93ddb6d2.webp,FLASH DEALS,"10,000","25,000"
teeth_n_tatts,Sheffield ,Forever yours ,"Delicate fine line flash inspired by vintage love letters, bows and soft romantic motifs. Perfect for minimal tattoos. ",s3://venue-ink-prd-app/static/people/per-8pjtV0Z9aka/flash_images/fli-8qXc898yCx6/flash.fd861873.webp,Coquette valentine flash,"4,500","15,000"
tempesttats,"Eldersburg, MD",The grinch,$300 Full color or black and grey,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/flash.6f4935ca.jpg,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",I am a god,SALE PRICE 500,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/flash.7ab40f1d.jpg,Horror/halloween,"15,000","80,000"
tempesttats,"Eldersburg, MD",Eye bat ,Price depends on location 100 off total price ,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8mtTK25eRPs/flash.3546d3f5.webp,Horror/halloween,"15,000","80,000"
tempesttats,"Eldersburg, MD",Vintage ghost,Sale price 200,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8nJz9wZKC36/flash.950a5d34.webp,Horror/halloween,"15,000","80,000"
tempesttats,"Eldersburg, MD",Pumpkin cat,Sale price 250,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8nJzF9siwfA/flash.250335c9.webp,Horror/halloween,"15,000","80,000"
tempesttats,"Eldersburg, MD",Vintage Halloween cat,Sale price 200,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8nJzJ8pk6nA/flash.dc8e0363.webp,Horror/halloween,"15,000","80,000"
tempesttats,"Eldersburg, MD",Ghost pumpkin ,Sale price 300,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8nY3ezODrTk/flash.20c11049.webp,Horror/halloween,"15,000","80,000"
tempesttats,"Eldersburg, MD",Christmas cookies ,$200,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovowxlibVw/flash.09c97c5a.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Candy cane,$200 full color or black and grey ,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovp13vnuBE/flash.3a67af55.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Stocking,$150 full color or black and grey ,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovp4Wd548u/flash.9bd4ec42.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Leg lamp,$200 full color or black and grey ,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovp7qalWjI/flash.34c505e1.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Hot cocoa ,250 full color or black and grey ,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovpBNHYrz6/flash.975ae051.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Death holly,$150 full color or black and grey ,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovpFM9kry4/flash.1aa06be8.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Nightmare before Christmas wreath ,$250 full color or black and grey ,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovpJyqcE40/flash.1267ddb2.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",The grinch,$300 full color,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovpmUfXVPk/flash.f8ee91b0.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Reigndeer ,$200 black and grey,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovpPHQA0rw/flash.bea6c4df.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Holiday ghost,$200 Full color or black and grey ,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovpV9maL2m/flash.a9c4af71.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Little Debbie tree,$200 full color,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovqQsgYfw0/flash.5a767626.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Lights,$100 full color ,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovxuwQddiK/flash.82bee8d0.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Charlie Brown Christmas tree ,$100 full color,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovyj3qbLNY/flash.3d91db1c.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Santa jack,$150 full color or black and grey,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ovzYDyp7gm/flash.8e0b7310.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Creepy present ,$200 full color or black and grey ,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8ow0YNsPfCy/flash.2843ee98.webp,Holiday sale,"15,000","80,000"
tempesttats,"Eldersburg, MD",Dark ornamental (stomach or back) ,$900-$1000 multi session or all day piece ,s3://venue-ink-prd-app/static/people/per-8hKaSELpZZ2/flash_images/fli-8pnAuXJHeWO/flash.b34cada8.webp,Dark ornamental,"15,000","80,000"
thatbitchkenzi,,Flash Doodles,Just some random little flash tats for anyone wanting something small…,s3://venue-ink-prd-app/static/people/per-8l5JwJaWpkm/flash_images/fli-8l6yBnVRd6u/flash.d3bd7ca6.webp,Flash,"2,500","25,000"
thatvampirechickk,Spring,HALLOWEEN FLASH,Available anytime🥰,s3://venue-ink-prd-app/static/people/per-8maE537ztyq/flash_images/fli-8n3o9cLRO2i/flash.144672ad.webp,HALLOWEEN FLASH 👻🕷️🕸️,"10,000","75,000"
thavydoestats,"Fort Collins, CO",Smitten Swans,"4 in. MIN, Preferred placement(s): sternum/tummy, above elbow, above knee, side of shoulder",s3://venue-ink-prd-app/static/people/per-8hwb6sFHZBY/flash_images/fli-8qci3QC92bA/flash.0b920945.webp,valentine's flash 💗,"10,000","50,000"
thavydoestats,"Fort Collins, CO",Paramour Parasol,5 in. MIN,s3://venue-ink-prd-app/static/people/per-8hwb6sFHZBY/flash_images/fli-8qcieHqWO6C/flash.9813b15a.webp,valentine's flash 💗,"10,000","32,500"
thavydoestats,"Fort Collins, CO",Burnin' Love,6 in. MIN,s3://venue-ink-prd-app/static/people/per-8hwb6sFHZBY/flash_images/fli-8qciQh6JzwO/flash.af48fe14.webp,valentine's flash 💗,"10,000","27,500"
the.garden.tattoo,"Kingston,Ontario",Delicate Birth Month Flowers,"Flowers only (if you’d like to add your birth month, it will become a custom)",s3://venue-ink-prd-app/static/people/per-8qRmzgsZzFY/flash_images/fli-8qVmLMyl90K/flash.c970f0d3.webp,Flash Sheets 🦋,"5,000","35,000"
the.garden.tattoo,"Kingston,Ontario",Angel numbers + meanings 🪽 ,Note : it can be just the number or numbers and meaning. Price will vary,s3://venue-ink-prd-app/static/people/per-8qRmzgsZzFY/flash_images/fli-8qVwUbBfc8m/flash.eff9583b.webp,Flash Script 📜,"5,000","35,000"
the.ink.angel_chloelouski,,FINE Line,*This is the price for one of the images on this sheet not the whole sheet* •designs can be done in any colour ink,s3://venue-ink-prd-app/static/people/per-8l05bUh080m/flash_images/fli-8l0CO6qHm1A/flash.e4a4d9cb.webp,Fine Line,"3,500","15,000"
the.ink.angel_chloelouski,,Fine Line,*This is the price for one of the images on this sheet not the whole sheet* •designs can be done in any colour ink,s3://venue-ink-prd-app/static/people/per-8l05bUh080m/flash_images/fli-8l0CO7mBwYK/flash.3c2643cb.webp,Fine Line,"3,500","15,000"
the.ink.angel_chloelouski,,Fine Line,*This is the price for one of the images on this sheet not the whole sheet* •designs can be done in any colour ink,s3://venue-ink-prd-app/static/people/per-8l05bUh080m/flash_images/fli-8l0COAqempc/flash.b70a5642.webp,Fine Line,"3,500","15,000"
the.ink.angel_chloelouski,,Fine Line,*This is the price for one of the images on this sheet not the whole sheet* •designs can be done in any colour ink,s3://venue-ink-prd-app/static/people/per-8l05bUh080m/flash_images/fli-8l0COBUgEAi/flash.a91a7886.webp,Fine Line,"3,500","15,000"
the.ink.angel_chloelouski,,Fine Line,*This is the price for one of the images on this sheet not the whole sheet* •designs can be done in any colour ink,s3://venue-ink-prd-app/static/people/per-8l05bUh080m/flash_images/fli-8l0COCFW2dM/flash.cf8a7bfe.webp,Fine Line,"3,500","15,000"
the.ink.angel_chloelouski,,Fine Line,*This is the price for one of the images on this sheet not the whole sheet* •designs can be done in any colour ink,s3://venue-ink-prd-app/static/people/per-8l05bUh080m/flash_images/fli-8l0COCwNTH6/flash.325d15ea.webp,Fine Line,"3,500","15,000"
the.ink.angel_chloelouski,,Dinky inky’s,"*This is the price for one of the images on this sheet not the whole sheet* •pieces range from £20,£30 and be done in red or black ink",s3://venue-ink-prd-app/static/people/per-8l05bUh080m/flash_images/fli-8l0COEiVpk8/flash.8eac02e0.webp,Dinky Inky,"2,000","15,000"
the.ink.angel_chloelouski,,*Quirky* Dinky Inky’s,*This is the price for one of the images on this sheet not the whole sheet* •designs can be done in any colour ink,s3://venue-ink-prd-app/static/people/per-8l05bUh080m/flash_images/fli-8l0COG6WI9g/flash.d3eb81a9.webp,Dinky Inky,"3,500","15,000"
the.ink.angel_chloelouski,,Fine line “Grounded” flash,Pieces ranging from £20 - £35,s3://venue-ink-prd-app/static/people/per-8l05bUh080m/flash_images/fli-8l0COGrM6cK/flash.88ad440f.webp,Fine Line,"2,000","15,000"
the.ink.angel_chloelouski,,Fine Line bundle,*This is the price for one of the images on this sheet not the whole sheet* pieces ranging from £20-£45,s3://venue-ink-prd-app/static/people/per-8l05bUh080m/flash_images/fli-8l0COHeSi7U/flash.3ae5c55a.webp,Fine Line,"2,000","15,000"
the.ink.angel_chloelouski,,*Random* bundle - minimalistic,"*This is the price for one of the images on this sheet not the whole sheet* prices range from £20, £30",s3://venue-ink-prd-app/static/people/per-8l05bUh080m/flash_images/fli-8l0COIGUxY8/flash.ea9c1e9a.webp,Minimalist,"2,500","15,000"
the.ink.angel_chloelouski,,MINIMALIST,*This is the price for one of the images on this sheet not the whole sheet*,s3://venue-ink-prd-app/static/people/per-8l05bUh080m/flash_images/fli-8l0COJWH3Bo/flash.f261e295.webp,Minimalist,"2,500","15,000"
theinkfairy,Rochester NY,Vaporeon,eevee evolution series <3 - color or black&grey,s3://venue-ink-prd-app/static/people/per-8e3x5cIU1qq/flash_images/flash.8abed7e9.jpg,EEVEE EVOLUTIONS,"10,000","45,000"
theinkyardcoventry,Coventry,up to 6 month colour boost,Existing clients only,s3://venue-ink-prd-app/static/people/per-8qVN2rwmfr6/flash_images/fli-8quetBA17zc/flash.b940ee4c.webp,Brows - Semi permanent cosmetic makeup,"6,000","20,000"
theinkyardcoventry,Coventry,6-12 Month Colour Boost,Existing clients only,s3://venue-ink-prd-app/static/people/per-8qVN2rwmfr6/flash_images/fli-8quewyZj44m/flash.2d60b903.webp,Brows - Semi permanent cosmetic makeup,"6,000","20,000"
theinkyardcoventry,Coventry,12-18 Month Boost,Existing Clients Only,s3://venue-ink-prd-app/static/people/per-8qVN2rwmfr6/flash_images/fli-8quf1wVNfuK/flash.3e3afd33.webp,Brows - Semi permanent cosmetic makeup,"6,000","20,000"
theinkyardcoventry,Coventry,18+ Month Colour Boost,Existing clients only,s3://venue-ink-prd-app/static/people/per-8qVN2rwmfr6/flash_images/fli-8quf70iTRIW/flash.7126444c.webp,Brows - Semi permanent cosmetic makeup,"6,000","20,000"
thelexfiles_tattoos,"Wallingford, CT ",A girl and her dog ,Designed as a leg sleeve- can be modified for different parts of the body. Please message me and we can chat!,s3://venue-ink-prd-app/static/people/per-8pye7HH9bjU/flash_images/fli-8qrVxFv3qYS/flash.5b43d9d0.webp,Ladies,"15,000","120,000"
theodrawsart,San Diego,Lesbia and Her Sparrow: Painterly Tattoo,Cropped from a painting by Sir Edward John Poynter. You'll be able to specify which frame you prefer in the chat that will open up!,s3://venue-ink-prd-app/static/people/per-8ZHJ3jzbGMa/flash_images/flash.0c8fafec.webp,Illustrations and Paintings: Painterly Tattoos,"15,000","120,000"
theodrawsart,San Diego,"Violets, Sweet Violets: Painterly Tattoo",Cropped from a painting by John William Godward. You'll be able to specify which frame you prefer in the chat that will open up!,s3://venue-ink-prd-app/static/people/per-8ZHJ3jzbGMa/flash_images/flash.694be8b3.webp,Illustrations and Paintings: Painterly Tattoos,"15,000","120,000"
theodrawsart,San Diego,Day Dreams: Painterly Tattoo,Cropped from a painting by Charles Amable Lenoir. You'll be able to specify which frame you prefer in the chat that will open up!,s3://venue-ink-prd-app/static/people/per-8ZHJ3jzbGMa/flash_images/flash.9e35244c.webp,Illustrations and Paintings: Painterly Tattoos,"15,000","120,000"
theodrawsart,San Diego,Choosing: Painterly Tattoo,Cropped from a painting by George Fredrick Watts. You'll be able to specify which frame you prefer in the chat that will open up!,s3://venue-ink-prd-app/static/people/per-8ZHJ3jzbGMa/flash_images/flash.f2071be4.webp,Illustrations and Paintings: Painterly Tattoos,"15,000","120,000"
thetattootemptress,Leeds,Ranni Elden Ring ,This is a big piece that will need to be done over a couple of session :) ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8miAjlFZ4iG/flash.bb166d5e.webp,Video game flash,"10,000","60,000"
thetattootemptress,Leeds,Archways ,Please state which one you would like :) ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8miAygdsIwi/flash.877549af.webp,"Mandalas, flowers and animals","10,000","45,000"
thetattootemptress,Leeds,Spooky Pokémon ,Please state which one you want :) ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8miBBVS8VF2/flash.b90abbd8.webp,Pokémon Flash,"10,000","45,000"
thetattootemptress,Leeds,Spooky Pokémon ,Please state which one you would like :) ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8miBEruWJaS/flash.8e71afc0.webp,Pokémon Flash,"10,000","45,000"
thetattootemptress,Leeds,Sukana and Gojo - Jujustu Kaisen ,Please state which one you want :) ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8miBhHDWPuS/flash.9721926e.webp,Anime flash,"10,000","45,000"
thetattootemptress,Leeds,Video game plants ,Please state which one you want :) ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8miBIixbrLE/flash.455c0ea5.webp,Video game flash,"6,000","45,000"
